Identifier,Tag_Name
https://data.austintexas.gov/api/views/aj5s-8pui,food
https://data.austintexas.gov/api/views/aj5s-8pui,free-summer-meals
https://data.austintexas.gov/api/views/aj5s-8pui,meals
https://data.austintexas.gov/api/views/aj5s-8pui,nutrition
https://data.austintexas.gov/api/views/aj5s-8pui,sfsp
https://data.austintexas.gov/api/views/aj5s-8pui,site
https://data.austintexas.gov/api/views/aj5s-8pui,sso
https://data.austintexas.gov/api/views/aj5s-8pui,summer
https://data.austintexas.gov/api/views/aj5s-8pui,tda
https://data.austintexas.gov/api/views/aj5s-8pui,texas-department-of...
https://data.austintexas.gov/api/views/an3p-3yqx,arts-and-culture
https://data.austintexas.gov/api/views/an3p-3yqx,culture-lifelong-learning
https://data.austintexas.gov/api/views/an3p-3yqx,economic-development
https://data.austintexas.gov/api/views/an3p-3yqx,music
https://data.austintexas.gov/api/views/cb3v-iep4,fishing
https://data.austintexas.gov/api/views/cb3v-iep4,hunting
https://data.austintexas.gov/api/views/cb3v-iep4,license
https://data.austintexas.gov/api/views/cb3v-iep4,sales
https://data.austintexas.gov/api/views/cb3v-iep4,wildlife
https://data.austintexas.gov/api/views/dvwk-533c,age
https://data.austintexas.gov/api/views/dvwk-533c,alcohol
https://data.austintexas.gov/api/views/dvwk-533c,area
https://data.austintexas.gov/api/views/dvwk-533c,average
https://data.austintexas.gov/api/views/dvwk-533c,click
https://data.austintexas.gov/api/views/dvwk-533c,clock
https://data.austintexas.gov/api/views/dvwk-533c,comparison
https://data.austintexas.gov/api/views/dvwk-533c,contributing
https://data.austintexas.gov/api/views/dvwk-533c,covid-19
https://data.austintexas.gov/api/views/dvwk-533c,crash
https://data.austintexas.gov/api/views/dvwk-533c,data
https://data.austintexas.gov/api/views/dvwk-533c,days
https://data.austintexas.gov/api/views/dvwk-533c,deadly
https://data.austintexas.gov/api/views/dvwk-533c,distracted
https://data.austintexas.gov/api/views/dvwk-533c,drive
https://data.austintexas.gov/api/views/dvwk-533c,driver
https://data.austintexas.gov/api/views/dvwk-533c,dui
https://data.austintexas.gov/api/views/dvwk-533c,effect
https://data.austintexas.gov/api/views/dvwk-533c,emphasis
https://data.austintexas.gov/api/views/dvwk-533c,factors
https://data.austintexas.gov/api/views/dvwk-533c,fatalities
https://data.austintexas.gov/api/views/dvwk-533c,fatality
https://data.austintexas.gov/api/views/dvwk-533c,gap
https://data.austintexas.gov/api/views/dvwk-533c,gender
https://data.austintexas.gov/api/views/dvwk-533c,growing
https://data.austintexas.gov/api/views/dvwk-533c,infographic
https://data.austintexas.gov/api/views/dvwk-533c,injuries
https://data.austintexas.gov/api/views/dvwk-533c,month
https://data.austintexas.gov/api/views/dvwk-533c,motorcycle
https://data.austintexas.gov/api/views/dvwk-533c,moving
https://data.austintexas.gov/api/views/dvwk-533c,october
https://data.austintexas.gov/api/views/dvwk-533c,pedestrian
https://data.austintexas.gov/api/views/dvwk-533c,rate
https://data.austintexas.gov/api/views/dvwk-533c,road
https://data.austintexas.gov/api/views/dvwk-533c,rural
https://data.austintexas.gov/api/views/dvwk-533c,safety
https://data.austintexas.gov/api/views/dvwk-533c,speed
https://data.austintexas.gov/api/views/dvwk-533c,state
https://data.austintexas.gov/api/views/dvwk-533c,texas
https://data.austintexas.gov/api/views/dvwk-533c,ticket
https://data.austintexas.gov/api/views/dvwk-533c,times
https://data.austintexas.gov/api/views/dvwk-533c,traffic
https://data.austintexas.gov/api/views/dvwk-533c,trend
https://data.austintexas.gov/api/views/dvwk-533c,txdot
https://data.austintexas.gov/api/views/dvwk-533c,types
https://data.austintexas.gov/api/views/dvwk-533c,urban
https://data.austintexas.gov/api/views/dvwk-533c,visualization
https://data.austintexas.gov/api/views/dvwk-533c,week
https://data.austintexas.gov/api/views/dvwk-533c,work
https://data.austintexas.gov/api/views/dvwk-533c,zone
https://data.austintexas.gov/api/views/fdj4-gpfu,apd
https://data.austintexas.gov/api/views/fdj4-gpfu,crime
https://data.austintexas.gov/api/views/fdj4-gpfu,incidents
https://data.austintexas.gov/api/views/fdj4-gpfu,police
https://data.austintexas.gov/api/views/hcbr-9ms7,eligible-training-providers
https://data.austintexas.gov/api/views/hcbr-9ms7,etp
https://data.austintexas.gov/api/views/hcbr-9ms7,etpl
https://data.austintexas.gov/api/views/hcbr-9ms7,grants
https://data.austintexas.gov/api/views/hcbr-9ms7,job-seekers
https://data.austintexas.gov/api/views/hcbr-9ms7,local-workforce-dev...
https://data.austintexas.gov/api/views/hcbr-9ms7,lwda
https://data.austintexas.gov/api/views/hcbr-9ms7,scholarships
https://data.austintexas.gov/api/views/hcbr-9ms7,texas-workforce-commission
https://data.austintexas.gov/api/views/hcbr-9ms7,twc
https://data.austintexas.gov/api/views/hcbr-9ms7,wioa
https://data.austintexas.gov/api/views/is88-7234,boundaries
https://data.austintexas.gov/api/views/is88-7234,boundary
https://data.austintexas.gov/api/views/is88-7234,etj
https://data.austintexas.gov/api/views/is88-7234,jurisdiction
https://data.austintexas.gov/api/views/is88-7234,jurisdictions
https://data.austintexas.gov/api/views/is88-7234,ltd
https://data.austintexas.gov/api/views/is88-7234,regulatory
https://data.austintexas.gov/api/views/krzt-9qpq,hazardous-waste
https://data.austintexas.gov/api/views/krzt-9qpq,industrial-waste
https://data.austintexas.gov/api/views/krzt-9qpq,occupational-licens...
https://data.austintexas.gov/api/views/krzt-9qpq,office-of-waste
https://data.austintexas.gov/api/views/krzt-9qpq,oow
https://data.austintexas.gov/api/views/mwzi-gyw7,investigations
https://data.austintexas.gov/api/views/mwzi-gyw7,oce
https://data.austintexas.gov/api/views/mwzi-gyw7,office-of-complianc...
https://data.austintexas.gov/api/views/mwzi-gyw7,program-support-env...
https://data.austintexas.gov/api/views/mwzi-gyw7,violations
https://data.austintexas.gov/api/views/nbzi-qabm,addresses
https://data.austintexas.gov/api/views/nbzi-qabm,development
https://data.austintexas.gov/api/views/nbzi-qabm,land-use
https://data.austintexas.gov/api/views/nbzi-qabm,planning
https://data.austintexas.gov/api/views/nbzi-qabm,zoning
https://data.austintexas.gov/api/views/nui6-x374,accountability
https://data.austintexas.gov/api/views/nui6-x374,campus
https://data.austintexas.gov/api/views/nui6-x374,district
https://data.austintexas.gov/api/views/nui6-x374,performance
https://data.austintexas.gov/api/views/nui6-x374,rating
https://data.austintexas.gov/api/views/nui6-x374,tea
https://data.austintexas.gov/api/views/t99n-5ib4,austin-police
https://data.austintexas.gov/api/views/t99n-5ib4,hate
https://data.austintexas.gov/api/views/t99n-5ib4,hate-crime
https://data.austintexas.gov/api/views/t99n-5ib4,police
https://data.austintexas.gov/api/views/ubdr-4uff,accident
https://data.austintexas.gov/api/views/ubdr-4uff,agent
https://data.austintexas.gov/api/views/ubdr-4uff,auto
https://data.austintexas.gov/api/views/ubdr-4uff,carrier
https://data.austintexas.gov/api/views/ubdr-4uff,casualty
https://data.austintexas.gov/api/views/ubdr-4uff,company
https://data.austintexas.gov/api/views/ubdr-4uff,complaint
https://data.austintexas.gov/api/views/ubdr-4uff,department
https://data.austintexas.gov/api/views/ubdr-4uff,doi
https://data.austintexas.gov/api/views/ubdr-4uff,health
https://data.austintexas.gov/api/views/ubdr-4uff,homeowner
https://data.austintexas.gov/api/views/ubdr-4uff,insurance
https://data.austintexas.gov/api/views/ubdr-4uff,life
https://data.austintexas.gov/api/views/ubdr-4uff,property
https://data.austintexas.gov/api/views/ubdr-4uff,tdi
https://data.austintexas.gov/api/views/y2wy-tgr5,crash
https://data.austintexas.gov/api/views/y2wy-tgr5,vision-zero
https://data.bloomington.in.gov/api/views/3a7f-6kb4,drone
https://data.bloomington.in.gov/api/views/3a7f-6kb4,flight
https://data.bloomington.in.gov/api/views/3a7f-6kb4,uav
https://data.bloomington.in.gov/api/views/tmwq-9djy,coronavirus
https://data.bloomington.in.gov/api/views/tmwq-9djy,covid
https://data.bloomington.in.gov/api/views/yeww-5iyp,coronavirus
https://data.bloomington.in.gov/api/views/yeww-5iyp,covid
https://data.bloomington.in.gov/api/views/yeww-5iyp,covid-19
https://data.brla.gov/api/views/2ung-w7t4,contracts
https://data.brla.gov/api/views/2ung-w7t4,procurement
https://data.brla.gov/api/views/2ung-w7t4,purchase-orders
https://data.brla.gov/api/views/2ung-w7t4,purchasing
https://data.brla.gov/api/views/7fq7-8j7r,building-permits
https://data.brla.gov/api/views/7fq7-8j7r,construction
https://data.brla.gov/api/views/7fq7-8j7r,permits
https://data.brla.gov/api/views/7wah-qncc,brpd
https://data.brla.gov/api/views/7wah-qncc,crash
https://data.brla.gov/api/views/7wah-qncc,traffic
https://data.brla.gov/api/views/pbin-pcm7,crime
https://data.brla.gov/api/views/pbin-pcm7,enforcement
https://data.brla.gov/api/views/pbin-pcm7,law
https://data.brla.gov/api/views/pbin-pcm7,police
https://data.brla.gov/api/views/qmns-hw3s,animal-control
https://data.brla.gov/api/views/qmns-hw3s,animals
https://data.brla.gov/api/views/qmns-hw3s,cats
https://data.brla.gov/api/views/qmns-hw3s,dogs
https://data.brla.gov/api/views/qmns-hw3s,rescue
https://data.brla.gov/api/views/qmns-hw3s,wildlife
https://data.cdc.gov/api/views/25m4-6qqq,nhis
https://data.cdc.gov/api/views/25m4-6qqq,summary-health-statistics
https://data.cdc.gov/api/views/2m93-xvra,african-americans
https://data.cdc.gov/api/views/2m93-xvra,age
https://data.cdc.gov/api/views/2m93-xvra,alaskan-natives
https://data.cdc.gov/api/views/2m93-xvra,allergy
https://data.cdc.gov/api/views/2m93-xvra,american-natives
https://data.cdc.gov/api/views/2m93-xvra,asian-continental-a...
https://data.cdc.gov/api/views/2m93-xvra,asthma
https://data.cdc.gov/api/views/2m93-xvra,attention-deficit-h...
https://data.cdc.gov/api/views/2m93-xvra,child
https://data.cdc.gov/api/views/2m93-xvra,continental-populat...
https://data.cdc.gov/api/views/2m93-xvra,ear-diseases
https://data.cdc.gov/api/views/2m93-xvra,ear-infection
https://data.cdc.gov/api/views/2m93-xvra,emotional-or-behavi...
https://data.cdc.gov/api/views/2m93-xvra,european-continenta...
https://data.cdc.gov/api/views/2m93-xvra,food
https://data.cdc.gov/api/views/2m93-xvra,health
https://data.cdc.gov/api/views/2m93-xvra,health-us
https://data.cdc.gov/api/views/2m93-xvra,hispanic-americans
https://data.cdc.gov/api/views/2m93-xvra,hypersensitivity
https://data.cdc.gov/api/views/2m93-xvra,insurance
https://data.cdc.gov/api/views/2m93-xvra,medicaid
https://data.cdc.gov/api/views/2m93-xvra,medically-uninsured
https://data.cdc.gov/api/views/2m93-xvra,mental-health
https://data.cdc.gov/api/views/2m93-xvra,oceanic-ancestry-group
https://data.cdc.gov/api/views/2m93-xvra,poverty
https://data.cdc.gov/api/views/2m93-xvra,respiratory-tract-diseases
https://data.cdc.gov/api/views/2m93-xvra,sex
https://data.cdc.gov/api/views/2m93-xvra,skin
https://data.cdc.gov/api/views/3h58-x6cd,county-teen-birth-trends
https://data.cdc.gov/api/views/3h58-x6cd,county-trends-on-te...
https://data.cdc.gov/api/views/3h58-x6cd,nchs
https://data.cdc.gov/api/views/3h58-x6cd,teen-births
https://data.cdc.gov/api/views/3h58-x6cd,u-s-teen-birth-rate
https://data.cdc.gov/api/views/3h58-x6cd,united-states
https://data.cdc.gov/api/views/3nzu-udr9,adult
https://data.cdc.gov/api/views/3nzu-udr9,african-americans
https://data.cdc.gov/api/views/3nzu-udr9,age
https://data.cdc.gov/api/views/3nzu-udr9,asian-continental-a...
https://data.cdc.gov/api/views/3nzu-udr9,chronic-conditions
https://data.cdc.gov/api/views/3nzu-udr9,continental-populat...
https://data.cdc.gov/api/views/3nzu-udr9,european-continenta...
https://data.cdc.gov/api/views/3nzu-udr9,health-risk-factors
https://data.cdc.gov/api/views/3nzu-udr9,health-us
https://data.cdc.gov/api/views/3nzu-udr9,hispanic-americans
https://data.cdc.gov/api/views/3nzu-udr9,obesity
https://data.cdc.gov/api/views/3nzu-udr9,overweight
https://data.cdc.gov/api/views/3nzu-udr9,poverty
https://data.cdc.gov/api/views/3nzu-udr9,sex
https://data.cdc.gov/api/views/4r2x-hcfq,behaviors
https://data.cdc.gov/api/views/4r2x-hcfq,brfss
https://data.cdc.gov/api/views/4r2x-hcfq,disability
https://data.cdc.gov/api/views/4r2x-hcfq,health
https://data.cdc.gov/api/views/4r2x-hcfq,outcomes
https://data.cdc.gov/api/views/4r2x-hcfq,places
https://data.cdc.gov/api/views/4r2x-hcfq,prevalence
https://data.cdc.gov/api/views/4r2x-hcfq,prevention
https://data.cdc.gov/api/views/4r2x-hcfq,risk
https://data.cdc.gov/api/views/4r2x-hcfq,status
https://data.cdc.gov/api/views/4r2x-hcfq,zcta
https://data.cdc.gov/api/views/4r2x-hcfq,zip-code
https://data.cdc.gov/api/views/55yu-xksw,cardiovascular
https://data.cdc.gov/api/views/55yu-xksw,cardiovascular-disease
https://data.cdc.gov/api/views/55yu-xksw,counties
https://data.cdc.gov/api/views/55yu-xksw,county
https://data.cdc.gov/api/views/55yu-xksw,heart
https://data.cdc.gov/api/views/55yu-xksw,heart-disease
https://data.cdc.gov/api/views/5svk-8bnq,blood-pressure
https://data.cdc.gov/api/views/5svk-8bnq,cardiovascular-disease
https://data.cdc.gov/api/views/5svk-8bnq,cardiovascular-health
https://data.cdc.gov/api/views/5svk-8bnq,cholesterol
https://data.cdc.gov/api/views/5svk-8bnq,cvd-risk-factors
https://data.cdc.gov/api/views/5svk-8bnq,hypertension
https://data.cdc.gov/api/views/5svk-8bnq,sodium
https://data.cdc.gov/api/views/735e-byxc,children
https://data.cdc.gov/api/views/735e-byxc,dnpao
https://data.cdc.gov/api/views/735e-byxc,low-income
https://data.cdc.gov/api/views/735e-byxc,obese
https://data.cdc.gov/api/views/735e-byxc,obesity
https://data.cdc.gov/api/views/735e-byxc,overweight
https://data.cdc.gov/api/views/735e-byxc,wic
https://data.cdc.gov/api/views/735e-byxc,wic-pc
https://data.cdc.gov/api/views/7b9s-s8ck,cardiovascular
https://data.cdc.gov/api/views/7b9s-s8ck,cardiovascular-disease
https://data.cdc.gov/api/views/7b9s-s8ck,counties
https://data.cdc.gov/api/views/7b9s-s8ck,county
https://data.cdc.gov/api/views/7b9s-s8ck,heart
https://data.cdc.gov/api/views/7b9s-s8ck,heart-disease
https://data.cdc.gov/api/views/7b9s-s8ck,stroke
https://data.cdc.gov/api/views/8hzs-zshh,deaths
https://data.cdc.gov/api/views/8hzs-zshh,drug-overdose
https://data.cdc.gov/api/views/8hzs-zshh,hhs-region
https://data.cdc.gov/api/views/8hzs-zshh,mortality
https://data.cdc.gov/api/views/8hzs-zshh,nchs
https://data.cdc.gov/api/views/8hzs-zshh,nvss
https://data.cdc.gov/api/views/8hzs-zshh,provisional
https://data.cdc.gov/api/views/8hzs-zshh,united-states
https://data.cdc.gov/api/views/8hzs-zshh,vsrr
https://data.cdc.gov/api/views/8pt5-q6wp,anxiety
https://data.cdc.gov/api/views/8pt5-q6wp,covid-19
https://data.cdc.gov/api/views/8pt5-q6wp,depression
https://data.cdc.gov/api/views/95ax-ymtc,african-americans
https://data.cdc.gov/api/views/95ax-ymtc,age
https://data.cdc.gov/api/views/95ax-ymtc,alaskan-natives
https://data.cdc.gov/api/views/95ax-ymtc,american-natives
https://data.cdc.gov/api/views/95ax-ymtc,analgesics
https://data.cdc.gov/api/views/95ax-ymtc,asian-continental-a...
https://data.cdc.gov/api/views/95ax-ymtc,continental-populat...
https://data.cdc.gov/api/views/95ax-ymtc,death
https://data.cdc.gov/api/views/95ax-ymtc,drug-overdose
https://data.cdc.gov/api/views/95ax-ymtc,european-continenta...
https://data.cdc.gov/api/views/95ax-ymtc,health-us
https://data.cdc.gov/api/views/95ax-ymtc,heroin
https://data.cdc.gov/api/views/95ax-ymtc,hispanic-americans
https://data.cdc.gov/api/views/95ax-ymtc,injury
https://data.cdc.gov/api/views/95ax-ymtc,methadone
https://data.cdc.gov/api/views/95ax-ymtc,mortality
https://data.cdc.gov/api/views/95ax-ymtc,opioid
https://data.cdc.gov/api/views/95ax-ymtc,sex
https://data.cdc.gov/api/views/9gay-j69q,adolescent
https://data.cdc.gov/api/views/9gay-j69q,adult
https://data.cdc.gov/api/views/9gay-j69q,african-americans
https://data.cdc.gov/api/views/9gay-j69q,age
https://data.cdc.gov/api/views/9gay-j69q,asian-continental-a...
https://data.cdc.gov/api/views/9gay-j69q,child
https://data.cdc.gov/api/views/9gay-j69q,chronic-conditions
https://data.cdc.gov/api/views/9gay-j69q,continental-populat...
https://data.cdc.gov/api/views/9gay-j69q,european-continenta...
https://data.cdc.gov/api/views/9gay-j69q,health-risk-factors
https://data.cdc.gov/api/views/9gay-j69q,health-us
https://data.cdc.gov/api/views/9gay-j69q,hispanic-americans
https://data.cdc.gov/api/views/9gay-j69q,obesity
https://data.cdc.gov/api/views/9gay-j69q,overweight
https://data.cdc.gov/api/views/9gay-j69q,poverty
https://data.cdc.gov/api/views/9gay-j69q,sex
https://data.cdc.gov/api/views/9j2v-jamp,african-americans
https://data.cdc.gov/api/views/9j2v-jamp,age
https://data.cdc.gov/api/views/9j2v-jamp,alaskan-natives
https://data.cdc.gov/api/views/9j2v-jamp,american-natives
https://data.cdc.gov/api/views/9j2v-jamp,asian-continental-a...
https://data.cdc.gov/api/views/9j2v-jamp,continental-populat...
https://data.cdc.gov/api/views/9j2v-jamp,death
https://data.cdc.gov/api/views/9j2v-jamp,deaths
https://data.cdc.gov/api/views/9j2v-jamp,european-continenta...
https://data.cdc.gov/api/views/9j2v-jamp,health-us
https://data.cdc.gov/api/views/9j2v-jamp,hispanic-americans
https://data.cdc.gov/api/views/9j2v-jamp,injury
https://data.cdc.gov/api/views/9j2v-jamp,mental-health
https://data.cdc.gov/api/views/9j2v-jamp,mortality
https://data.cdc.gov/api/views/9j2v-jamp,sex
https://data.cdc.gov/api/views/9j2v-jamp,suicide
https://data.cdc.gov/api/views/9mw4-6adp,asd
https://data.cdc.gov/api/views/9mw4-6adp,autism
https://data.cdc.gov/api/views/9mw4-6adp,autism-prevalence
https://data.cdc.gov/api/views/9mw4-6adp,autism-spectrum-disorder
https://data.cdc.gov/api/views/9mw4-6adp,prevalence-studies
https://data.cdc.gov/api/views/aetd-68ew,immunization
https://data.cdc.gov/api/views/aetd-68ew,pneumococcal
https://data.cdc.gov/api/views/aetd-68ew,shingles
https://data.cdc.gov/api/views/aetd-68ew,td
https://data.cdc.gov/api/views/aetd-68ew,tdap
https://data.cdc.gov/api/views/aetd-68ew,vaccination
https://data.cdc.gov/api/views/aetd-68ew,vaccination-coverage
https://data.cdc.gov/api/views/aetd-68ew,vaxviews
https://data.cdc.gov/api/views/aetd-68ew,zoster
https://data.cdc.gov/api/views/bi63-dtpu,leading-causes-of-death
https://data.cdc.gov/api/views/bi63-dtpu,mortality
https://data.cdc.gov/api/views/bi63-dtpu,nchs
https://data.cdc.gov/api/views/bi63-dtpu,state
https://data.cdc.gov/api/views/bi63-dtpu,united-states
https://data.cdc.gov/api/views/cchw-gdwa,art
https://data.cdc.gov/api/views/cchw-gdwa,assisted-reproducti...
https://data.cdc.gov/api/views/cchw-gdwa,clinic
https://data.cdc.gov/api/views/cchw-gdwa,fertility
https://data.cdc.gov/api/views/cchw-gdwa,infertility
https://data.cdc.gov/api/views/cchw-gdwa,services
https://data.cdc.gov/api/views/cchw-gdwa,success-rates
https://data.cdc.gov/api/views/cf5u-bm9w,covid
https://data.cdc.gov/api/views/cf5u-bm9w,covid-19
https://data.cdc.gov/api/views/cf5u-bm9w,covid-net
https://data.cdc.gov/api/views/cf5u-bm9w,covid19
https://data.cdc.gov/api/views/cf5u-bm9w,covidnet
https://data.cdc.gov/api/views/cf5u-bm9w,hospitalization-rate
https://data.cdc.gov/api/views/cf5u-bm9w,hospitalizations
https://data.cdc.gov/api/views/cf5u-bm9w,rate
https://data.cdc.gov/api/views/cf5u-bm9w,rates-by-age-group
https://data.cdc.gov/api/views/cf5u-bm9w,rates-by-race-and-ethnicity
https://data.cdc.gov/api/views/cf5u-bm9w,resp-net
https://data.cdc.gov/api/views/cf5u-bm9w,respiratory-disease
https://data.cdc.gov/api/views/cf5u-bm9w,respiratory-illness
https://data.cdc.gov/api/views/cf5u-bm9w,respiratory-virus-response
https://data.cdc.gov/api/views/cf5u-bm9w,respnet
https://data.cdc.gov/api/views/cf5u-bm9w,surveillance
https://data.cdc.gov/api/views/cjae-szjv,air-pollution
https://data.cdc.gov/api/views/cjae-szjv,air-quality
https://data.cdc.gov/api/views/cjae-szjv,air-quality-index
https://data.cdc.gov/api/views/cjae-szjv,air-quality-system
https://data.cdc.gov/api/views/cjae-szjv,caa-109-clean-air-a...
https://data.cdc.gov/api/views/cjae-szjv,daily-24-hour-avera...
https://data.cdc.gov/api/views/cjae-szjv,daily-maximum-8-hou...
https://data.cdc.gov/api/views/cjae-szjv,environmental-hazard
https://data.cdc.gov/api/views/cjae-szjv,environmental-health
https://data.cdc.gov/api/views/cjae-szjv,hourly-observations
https://data.cdc.gov/api/views/cjae-szjv,national-ambient-ai...
https://data.cdc.gov/api/views/cjae-szjv,national-environmen...
https://data.cdc.gov/api/views/cjae-szjv,o3
https://data.cdc.gov/api/views/cjae-szjv,oxygen
https://data.cdc.gov/api/views/cjae-szjv,ozone
https://data.cdc.gov/api/views/cjae-szjv,ozone-residual
https://data.cdc.gov/api/views/cjae-szjv,particle-pollution
https://data.cdc.gov/api/views/cjae-szjv,particulate-matter
https://data.cdc.gov/api/views/cjae-szjv,particulate-matter-2-5-um
https://data.cdc.gov/api/views/cjae-szjv,particulate-matter-pm2-5
https://data.cdc.gov/api/views/cjae-szjv,pm-fine-0-2-5-um-stp
https://data.cdc.gov/api/views/cjae-szjv,pm2-5
https://data.cdc.gov/api/views/cjae-szjv,pm2-5-local-conditions
https://data.cdc.gov/api/views/cjae-szjv,regulatory-resources
https://data.cdc.gov/api/views/cjae-szjv,site-monitoring-data
https://data.cdc.gov/api/views/cjae-szjv,tracking
https://data.cdc.gov/api/views/cjae-szjv,tracking-network
https://data.cdc.gov/api/views/cjae-szjv,tracking-program
https://data.cdc.gov/api/views/cpdh-8cna,cardiovascular
https://data.cdc.gov/api/views/cpdh-8cna,cardiovascular-disease
https://data.cdc.gov/api/views/cpdh-8cna,cerebrovascular-disease
https://data.cdc.gov/api/views/cpdh-8cna,counties
https://data.cdc.gov/api/views/cpdh-8cna,county
https://data.cdc.gov/api/views/cpdh-8cna,stroke
https://data.cdc.gov/api/views/dttw-5yxu,behavioral
https://data.cdc.gov/api/views/dttw-5yxu,brfss
https://data.cdc.gov/api/views/dttw-5yxu,factor
https://data.cdc.gov/api/views/dttw-5yxu,risk
https://data.cdc.gov/api/views/dttw-5yxu,survey
https://data.cdc.gov/api/views/e2d5-ggg7,age
https://data.cdc.gov/api/views/e2d5-ggg7,age-group
https://data.cdc.gov/api/views/e2d5-ggg7,deaths
https://data.cdc.gov/api/views/e2d5-ggg7,hispanic-origin
https://data.cdc.gov/api/views/e2d5-ggg7,maternal-causes
https://data.cdc.gov/api/views/e2d5-ggg7,mortality
https://data.cdc.gov/api/views/e2d5-ggg7,nchs
https://data.cdc.gov/api/views/e2d5-ggg7,nvss
https://data.cdc.gov/api/views/e2d5-ggg7,provisional
https://data.cdc.gov/api/views/e2d5-ggg7,race
https://data.cdc.gov/api/views/e2d5-ggg7,united-states
https://data.cdc.gov/api/views/e6et-eg6c,burden
https://data.cdc.gov/api/views/e6et-eg6c,cardiovascular-dise...
https://data.cdc.gov/api/views/e6et-eg6c,ddt
https://data.cdc.gov/api/views/e6et-eg6c,diabetes
https://data.cdc.gov/api/views/e6et-eg6c,diabetes-attributab...
https://data.cdc.gov/api/views/e6et-eg6c,end-stage-renal-dis...
https://data.cdc.gov/api/views/e6et-eg6c,health-related-qual...
https://data.cdc.gov/api/views/e6et-eg6c,healthy-days
https://data.cdc.gov/api/views/e6et-eg6c,life-expectancy
https://data.cdc.gov/api/views/e6et-eg6c,mortality
https://data.cdc.gov/api/views/e6et-eg6c,premature-mortality
https://data.cdc.gov/api/views/e6et-eg6c,quality-adjusted-li...
https://data.cdc.gov/api/views/e6et-eg6c,quality-of-life
https://data.cdc.gov/api/views/e6et-eg6c,state
https://data.cdc.gov/api/views/e6et-eg6c,unhealthy-days
https://data.cdc.gov/api/views/e6et-eg6c,years-of-life-lost
https://data.cdc.gov/api/views/e6et-eg6c,years-of-potential-...
https://data.cdc.gov/api/views/e6fc-ccez,birth-rate
https://data.cdc.gov/api/views/e6fc-ccez,fertility-rate
https://data.cdc.gov/api/views/e6fc-ccez,nchs
https://data.cdc.gov/api/views/e6fc-ccez,united-states
https://data.cdc.gov/api/views/e8kx-wbww,age
https://data.cdc.gov/api/views/e8kx-wbww,birth-rate
https://data.cdc.gov/api/views/e8kx-wbww,ethnicity
https://data.cdc.gov/api/views/e8kx-wbww,hispanic-origin
https://data.cdc.gov/api/views/e8kx-wbww,nchs
https://data.cdc.gov/api/views/e8kx-wbww,race
https://data.cdc.gov/api/views/e8kx-wbww,united-states
https://data.cdc.gov/api/views/ey8b-ejrf,art
https://data.cdc.gov/api/views/ey8b-ejrf,assisted-reproducti...
https://data.cdc.gov/api/views/ey8b-ejrf,clinic
https://data.cdc.gov/api/views/ey8b-ejrf,fertility
https://data.cdc.gov/api/views/ey8b-ejrf,infertility
https://data.cdc.gov/api/views/ey8b-ejrf,services
https://data.cdc.gov/api/views/ey8b-ejrf,success-rates
https://data.cdc.gov/api/views/fu4u-a9bh,behaviors
https://data.cdc.gov/api/views/fu4u-a9bh,brfss
https://data.cdc.gov/api/views/fu4u-a9bh,county
https://data.cdc.gov/api/views/fu4u-a9bh,disability
https://data.cdc.gov/api/views/fu4u-a9bh,health
https://data.cdc.gov/api/views/fu4u-a9bh,outcomes
https://data.cdc.gov/api/views/fu4u-a9bh,places
https://data.cdc.gov/api/views/fu4u-a9bh,prevalence
https://data.cdc.gov/api/views/fu4u-a9bh,prevention
https://data.cdc.gov/api/views/fu4u-a9bh,risk
https://data.cdc.gov/api/views/fu4u-a9bh,status
https://data.cdc.gov/api/views/gypc-kpgn,amphetamine
https://data.cdc.gov/api/views/gypc-kpgn,bed-size
https://data.cdc.gov/api/views/gypc-kpgn,benzodiazepines
https://data.cdc.gov/api/views/gypc-kpgn,cdc
https://data.cdc.gov/api/views/gypc-kpgn,classification
https://data.cdc.gov/api/views/gypc-kpgn,cocaine
https://data.cdc.gov/api/views/gypc-kpgn,covid-19
https://data.cdc.gov/api/views/gypc-kpgn,drug-overdose
https://data.cdc.gov/api/views/gypc-kpgn,electronic-health-records
https://data.cdc.gov/api/views/gypc-kpgn,emergency
https://data.cdc.gov/api/views/gypc-kpgn,emergency-departments
https://data.cdc.gov/api/views/gypc-kpgn,federal-hospitals
https://data.cdc.gov/api/views/gypc-kpgn,fentanyl
https://data.cdc.gov/api/views/gypc-kpgn,health-care-delivery
https://data.cdc.gov/api/views/gypc-kpgn,heroin
https://data.cdc.gov/api/views/gypc-kpgn,hospitalization
https://data.cdc.gov/api/views/gypc-kpgn,hospitals
https://data.cdc.gov/api/views/gypc-kpgn,icd-10-cm
https://data.cdc.gov/api/views/gypc-kpgn,inpatient
https://data.cdc.gov/api/views/gypc-kpgn,mental-health
https://data.cdc.gov/api/views/gypc-kpgn,methadone
https://data.cdc.gov/api/views/gypc-kpgn,methylphenidate
https://data.cdc.gov/api/views/gypc-kpgn,opioid-overdose
https://data.cdc.gov/api/views/gypc-kpgn,opioids
https://data.cdc.gov/api/views/gypc-kpgn,opium
https://data.cdc.gov/api/views/gypc-kpgn,patient-care
https://data.cdc.gov/api/views/gypc-kpgn,substance-use
https://data.cdc.gov/api/views/gypc-kpgn,tramadol
https://data.cdc.gov/api/views/h3ej-a9ec,behaviors
